nameOrig,step,type,amount,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest
C447477005,2,CASH_IN,206432.17,1035446.18,1241878.36,C1335050193,260175.23,53743.06
C1942612200,2,CASH_IN,88447.92,1241878.36,1330326.28,C667346055,1.11E+07,1.07E+07
C233309087,2,CASH_IN,68513.25,1330326.28,1398839.54,C1577213552,156315.24,8722.97
C502066023,2,CASH_IN,147141.81,1398839.54,1545981.34,C557041912,221285.85,74144.04
C1479177802,2,CASH_IN,208973.73,1545981.34,1754955.07,C1916720513,2999734.12,2906551.06
C1687702287,2,CASH_IN,202758.62,1754955.07,1957713.69,C1068824137,631528.6,45982.28
C690051320,2,CASH_IN,305762.25,1957713.69,1957713.69,C1778801068,1957713.69,8813776.61
C1407986024,2,CASH_IN,238861.93,1957713.69,2196575.62,C1262822392,1.24E+07,1.19E+07
C1493142905,2,CASH_IN,156534.89,2196575.62,2353110.51,C1318822808,483525.74,11142.89
C2115597658,2,CASH_IN,255232.66,2353110.51,2608343.17,C884457408,337842.3,84916.82
C1566311673,2,CASH_IN,564827.72,2608343.17,3173170.89,C1782113663,3545290.01,2798692.37
C1867108691,2,CASH_IN,297037.63,3173170.89,3470208.52,C1504109395,593737.38,1528227.01
C1266224518,2,CASH_IN,129909.22,3470208.52,3600117.74,C1740000325,1226096.46,0
C2122252822,2,CASH_IN,209929.52,3600117.74,3810047.26,C836514715,708608.07,449166.44
C1127856876,2,CASH_IN,9023.2,3810047.26,3819070.46,C1850180796,1055997.26,1187114.17
C1658534033,2,CASH_IN,20000.32,3819070.46,3839070.78,C124540047,62933,13002.91
C1640832113,2,CASH_IN,172485.68,3839070.78,4011556.46,C1538745405,434269.29,469207.53
C1730465260,2,CASH_IN,260880.32,4011556.46,4272436.78,C1286084959,2468769.87,1923836.34
C1766122814,2,CASH_IN,398355.98,4272436.78,4670792.76,C97730845,9734705.24,9367714.52
C1390430007,2,CASH_IN,131637.92,4670792.76,4802430.68,C1498438472,199873.79,68235.87
C1539827598,2,CASH_IN,52309.48,4802430.68,4854740.16,C1112414583,67762.92,15453.44
C441260727,2,CASH_IN,46615.49,4854740.16,4901355.64,C193864812,189611.81,75329.4
C1416520149,2,CASH_IN,174213.34,4901355.64,5075568.98,C1360767589,1557034.82,1155321.27
C73878928,2,CASH_IN,98104.83,5075568.98,5173673.81,C1076835071,487496.88,267912.2
C1618489605,2,CASH_IN,67666.92,5173673.81,5241340.73,C193864812,142996.32,75329.4
C311559967,2,CASH_IN,177577.58,5241340.73,5418918.31,C1068824137,428769.98,45982.28
C903195729,2,CASH_IN,308322,5418918.31,5727240.3,C1262822392,1.22E+07,1.19E+07
C190868662,2,CASH_IN,121479.85,5727240.3,5848720.16,C1076835071,389392.05,267912.2
C707892422,2,CASH_IN,320217.01,5848720.16,6168937.16,C1318822808,326990.85,11142.89
C672777312,2,CASH_IN,28247.25,6168937.16,6197184.41,C24119573,204741.13,51574.35
C808862230,2,CASH_IN,83247.74,6197184.41,6280432.15,C1899073220,631312.81,877201.48
C951819642,2,CASH_IN,64978.38,6280432.15,6345410.53,C193625667,284927.14,0
C512407823,2,CASH_IN,278703.6,6345410.53,6624114.13,C1749186397,364773.76,86070.17
C2027308154,2,CASH_IN,158226.9,6624114.13,6782341.03,C97730845,9336349.25,9367714.52
C2054332292,2,CASH_IN,284839.92,6782341.03,7067180.95,C1286084959,2207889.56,1923836.34
C507944445,2,CASH_IN,137964.43,7067180.95,7205145.37,C248609774,6096807.93,6534746.07
C1431244283,2,CASH_IN,160690.6,7205145.37,7365835.98,C1816757085,1.05E+07,1.01E+07
C527464124,2,CASH_IN,72644.99,7365835.98,7438480.97,C306206744,3524810.81,3541578.38
C1905280105,2,CASH_IN,151228.18,7438480.97,7589709.15,C33524623,503849.77,138395.49
C1536399059,2,CASH_IN,29929.77,7589709.15,7619638.92,C124540047,42932.68,13002.91
C1981708431,2,CASH_IN,30070.91,7619638.92,7649709.82,C42158278,53275,241346.84
C1783047526,2,CASH_IN,209159.54,7649709.82,7858869.37,C1997859171,603117.3,393957.76
C419923787,2,CASH_IN,109768.65,7858869.37,7968638.01,C451111351,3668518.43,3419944.48
C1583722422,2,CASH_IN,216556.93,7968638.01,8185194.94,C564160838,1453254.77,1070702.75
C1530560245,2,CASH_IN,85917.73,8185194.94,8271112.67,C459857341,387263.02,360326.58
C142941409,2,CASH_IN,208366.03,8271112.67,8479478.7,C1782113663,2980462.29,2798692.37
C765329253,2,CASH_IN,36251.27,8479478.7,8515729.97,C1491676195,87060,206.12
C1593245055,2,CASH_IN,149683.03,8515729.97,8665413,C1789550256,4325493.65,3964356.31
C1446243714,2,CASH_IN,56238.58,8665413,8721651.58,C357863579,103695.75,47457.17
C1987154353,2,CASH_IN,105173.53,8721651.58,8826825.11,C793315160,139915.18,64836.97
C886386381,2,CASH_IN,32852.19,8826825.11,8859677.3,C657736958,5638293.96,5579568.65
C1562452013,2,CASH_IN,22096.38,8859677.3,8881773.68,C481402298,871439.65,330085.6
C347572726,2,PAYMENT,3840.87,17057,13216.13,M1857126088,0,0
C1930401429,2,TRANSFER,53763.65,539,0,C63387985,3883.96,86242.27
C662433937,2,PAYMENT,3604.2,112703,109098.8,M262878641,0,0
C1778994610,2,TRANSFER,106141.92,109098.8,2956.89,C481402298,849343.27,330085.6
C1706939736,2,TRANSFER,82616.3,2956.89,0,C905650857,106637,283047.18
C498748934,2,TRANSFER,149935.68,0,0,C811597470,204822.85,354758.53
C1273689789,2,TRANSFER,13126.23,0,0,C1353512285,15349,0
C1798194863,2,PAYMENT,2507.52,5242,2734.48,M1613912455,0,0
C792195577,2,DEBIT,3718.7,20793,17074.3,C1041638599,13785.78,17504.47
C863286716,2,PAYMENT,4343.55,30732,26388.45,M720803395,0,0
C1484397819,2,PAYMENT,157.91,172,14.09,M1213367860,0,0
C1578959831,2,CASH_OUT,55898.94,14.09,0,C2063763486,525593.05,792325.38
C1078448857,2,PAYMENT,3838,1995,0,M1221759982,0,0
C342740966,2,PAYMENT,2038.61,30034,27995.39,M576222471,0,0
C1551350415,2,CASH_OUT,52054.69,27995.39,0,C1262822392,1.19E+07,1.19E+07
C6688524,2,PAYMENT,61.68,6461,6399.32,M2047799833,0,0
C455036946,2,PAYMENT,10553.58,130239,119685.42,M2061316668,0,0
C1249070084,2,PAYMENT,9034.36,19862,10827.64,M1197535593,0,0
C639542871,2,DEBIT,1332.91,5582,4249.09,C1955948959,31184,0
C901852282,2,PAYMENT,13832.09,4249.09,0,M1703040426,0,0
C623446986,2,PAYMENT,29.26,10460,10430.74,M1985363238,0,0
C1254649194,2,CASH_OUT,26596.11,10430.74,0,C1782113663,2772096.26,2798692.37
C1032867484,2,PAYMENT,5179.74,24506,19326.26,M1351247295,0,0
C401792389,2,PAYMENT,1470.16,39703,38232.84,M509104428,0,0
C553846997,2,PAYMENT,11760.28,74741,62980.72,M581383895,0,0
C599316979,2,PAYMENT,4733.94,731863,727129.06,M2134195609,0,0
C1179244298,2,PAYMENT,6466.5,14990,8523.5,M1564688538,0,0
C953253248,2,DEBIT,7677.73,92385,84707.27,C564160838,1236697.84,1070702.75
C1860060918,2,TRANSFER,147176.03,31755,0,C2117043942,80624.91,173135.98
C1713847712,2,DEBIT,309.33,70255,69945.67,C1401316767,583425.68,61151.23
C556263022,2,PAYMENT,819.45,356658,355838.55,M304718519,0,0
C240959474,2,PAYMENT,8892.44,30607,21714.56,M1372150180,0,0
C1338229093,2,PAYMENT,311.38,1461,1149.62,M278986288,0,0
C2070438137,2,CASH_OUT,222108.22,1149.62,0,C248609774,5958843.51,6534746.07
C1626800713,2,PAYMENT,4485.32,250393,245907.68,M837693403,0,0
C640161448,2,DEBIT,4241.78,57664,53422.22,C1883840933,1.69E+07,1.67E+07
C520082748,2,PAYMENT,9723.57,20027,10303.43,M1187146208,0,0
C110233108,2,TRANSFER,38473.99,203,0,C13226198,0,38473.99
C1617550648,2,PAYMENT,24445.19,0,0,M6267452,0,0
C1434932926,2,PAYMENT,2976.86,771,0,M1127434428,0,0
C1830669823,2,PAYMENT,15774.38,0,0,M271502370,0,0
C2146654783,2,PAYMENT,4723.65,239578,234854.35,M651992021,0,0
C623757508,2,PAYMENT,3452.17,345,0,M1124360095,0,0
C641980258,2,PAYMENT,21501.47,215933,194431.53,M1677976140,0,0
C790851040,2,PAYMENT,3562.21,2170,0,M1320826684,0,0
C1987707214,2,PAYMENT,311.28,19221,18909.72,M219192399,0,0
C963165280,2,PAYMENT,6190.73,4022,0,M653553574,0,0
C2259527,2,PAYMENT,380.02,196,0,M156855528,0,0
C1974356511,2,CASH_OUT,65971.82,0,0,C13329486,84212.94,10659.79
C1881309779,2,PAYMENT,9971.14,40653,30681.86,M1673604690,0,0
C566042862,2,PAYMENT,4700.07,4115,0,M650410100,0,0
C1108367077,2,PAYMENT,349.63,9037,8687.37,M675889995,0,0
C1622912252,2,PAYMENT,5581.28,106305,100723.72,M1706655559,0,0
C626961003,2,DEBIT,2290.11,54507.3,52217.19,C1711105800,157289.57,147251.58
C1198515856,2,PAYMENT,12165.21,52217.19,40051.99,M2047770317,0,0
C1424188812,2,PAYMENT,1383.91,40051.99,38668.08,M71209097,0,0
C1012776440,2,TRANSFER,106622.7,30870,0,C1183572822,73012,141949.63
C892093608,2,DEBIT,634.95,30365,29730.05,C990398217,83845.22,6768.24
C2058127492,2,PAYMENT,6013.05,43830,37816.95,M174515584,0,0
C1535454025,2,PAYMENT,15186.43,20145,4958.57,M215690645,0,0
C304966690,2,DEBIT,2307.17,15629,13321.83,C884457408,82609.64,84916.82
C794476802,2,PAYMENT,9541.85,5356,0,M1576499395,0,0
C143999341,2,PAYMENT,5206.23,243,0,M1906335777,0,0
C135003590,2,PAYMENT,5260.41,454,0,M1859956068,0,0
C1281361915,2,PAYMENT,9105.32,10229,1123.68,M1043584830,0,0
C1770125555,2,PAYMENT,4918.9,2391,0,M1648217898,0,0
C783172425,2,PAYMENT,14349.18,0,0,M243596165,0,0
C1755634886,2,PAYMENT,16947.34,28890,11942.66,M1684802151,0,0
C939829672,2,PAYMENT,10211.96,31064,20852.04,M292890110,0,0
C1601800698,2,PAYMENT,3073.34,11216,8142.66,M1539477312,0,0
C1184248953,2,PAYMENT,17453.51,21804,4350.49,M2121573248,0,0
C1842463725,2,PAYMENT,514.74,7594,7079.26,M581364120,0,0
C1441014857,2,PAYMENT,12039.23,243,0,M240641494,0,0
C1845137754,2,PAYMENT,6019.63,61841,55821.37,M2013613908,0,0
C213383793,2,PAYMENT,4478.67,10604,6125.33,M1040172900,0,0
C79094208,2,PAYMENT,6614.92,10418,3803.08,M1444635117,0,0
C1699511597,2,PAYMENT,8181.09,114752,106570.91,M650859015,0,0
C356519935,2,CASH_OUT,140396.66,108841,0,C1529115495,0,52845.35
C416878771,2,PAYMENT,425.31,20748,20322.69,M511357840,0,0
C1650299186,2,PAYMENT,2830.73,263,0,M2004305265,0,0
C662409124,2,PAYMENT,7449.2,50487,43037.8,M1825984232,0,0
C1644987969,2,PAYMENT,11528.22,32530,21001.78,M790432700,0,0
C1415624532,2,PAYMENT,162.17,168,5.83,M178192958,0,0
C203924386,2,DEBIT,1019.87,27035,26015.13,C323761934,26990,0
C1260390769,2,PAYMENT,7832.2,26015.13,18182.93,M439078230,0,0
C1758962399,2,PAYMENT,4151.85,21077,16925.15,M1507604180,0,0
C318555935,2,PAYMENT,18763.84,183,0,M1450830187,0,0
C65894433,2,PAYMENT,4691.54,20682,15990.46,M1002406942,0,0
C1326413897,2,PAYMENT,18062.09,10788,0,M1453650546,0,0
C1054913783,2,CASH_OUT,48899.07,0,0,C655381473,171337.99,352750.76
C2042120257,2,PAYMENT,9371.85,7312,0,M1296153103,0,0
C1015539383,2,CASH_OUT,56432.77,0,0,C681979935,119699.03,176131.8
C125549276,2,PAYMENT,7303.17,255811,248507.83,M1010434098,0,0
C2095793272,2,DEBIT,677.53,37067,36389.47,C925936450,9376,10053.53
C2145040140,2,PAYMENT,5560.25,1169748.85,1164188.6,M632115057,0,0
C1241182310,2,CASH_IN,216179.58,1164188.6,1380368.18,C1668376627,425381,209201.42
C1872012709,2,CASH_IN,62802.61,1380368.18,1443170.79,C1234250905,193018.94,0
C1163664780,2,CASH_IN,351633.67,1443170.79,1794804.46,C667346055,1.10E+07,1.07E+07
C172299409,2,CASH_IN,696979.11,1794804.46,2491783.57,C481402298,955485.19,330085.6
C337816703,2,CASH_IN,44137.21,2491783.57,2535920.78,C985934102,971418.91,1166470.9
C1582406355,2,CASH_IN,31898.13,2535920.78,2567818.91,C1249547869,61695,0
C2076462312,2,CASH_IN,139524.98,2567818.91,2707343.89,C13329486,150184.77,10659.79
C1493642909,2,CASH_IN,23895.37,2707343.89,2731239.25,C1671179293,45948.64,22053.28
C1481056406,2,CASH_IN,107547.52,2731239.25,2838786.77,C1721246982,1081094.78,1259045.81
C177389135,2,CASH_IN,24889.66,2838786.77,2863676.43,C1538745405,261783.61,469207.53
C1407713529,2,CASH_IN,262535.15,2863676.43,3126211.59,C1163619825,398250.96,135715.81
C863748063,2,CASH_IN,286710.32,3126211.59,3412921.91,C1234776885,1821797.08,1791710.89
C1389984438,2,CASH_IN,241906.13,3412921.91,3654828.04,C1067936865,246269.21,0
C1302779492,2,CASH_IN,227500.21,3654828.04,3882328.25,C1360767589,1382821.48,1155321.27
C1583020257,2,CASH_IN,353902.72,3882328.25,4236230.97,C1401316767,583735.01,61151.23
C816918962,2,CASH_IN,138805.3,4236230.97,4375036.28,C451111351,3558749.78,3419944.48
C690287064,2,CASH_IN,126516.27,4375036.28,4501552.55,C968113504,202636.54,76120.27
C1380583278,2,CASH_IN,121752.39,4501552.55,4623304.93,C932583850,4474819.61,4410975.57
C1532915766,2,CASH_IN,214226.11,4623304.93,4837531.04,C33524623,352621.6,138395.49
C1658578510,2,CASH_IN,140691.04,4837531.04,4978222.08,C1916720513,2790760.39,2906551.06
C1828676092,2,CASH_IN,42646.67,4978222.08,5020868.75,C2007149130,82649,40002.33
C1846307450,2,CASH_IN,218881.33,5020868.75,5239750.08,C1286084959,1923049.64,1923836.34
C1182492749,2,CASH_IN,200373.08,5239750.08,5440123.16,C1816757085,1.03E+07,1.01E+07
C2075074394,2,CASH_IN,79079.01,5440123.16,5519202.17,C1577213552,87801.99,8722.97
C1825071442,2,CASH_IN,36775.45,5519202.17,5555977.62,C35534346,47093.11,10317.66
C1629133067,2,CASH_IN,49512.11,5555977.62,5605489.74,C836514715,498678.55,449166.44
C2092870757,2,CASH_IN,170063.55,5605489.74,5775553.29,C195600860,252910.22,82846.67
C2145921383,2,CASH_IN,88510.71,5775553.29,5864064,C977993101,1180072.71,744264.96
C1350894905,2,CASH_IN,116197.94,5864064,5980261.95,C977993101,1091562,744264.96
C1709317347,2,CASH_IN,193954.94,5980261.95,6174216.89,C1883840933,1.69E+07,1.67E+07
C1815501246,2,CASH_IN,94841.38,6174216.89,6269058.27,C657736958,5605441.77,5579568.65
C1378612814,2,CASH_IN,275712.54,6269058.27,6269058.27,C1122118227,6269058.27,1.11E+07
C721395199,2,CASH_IN,38978.32,6269058.27,6308036.58,C977993101,975364.06,744264.96
C1594857799,2,CASH_IN,63116.69,6308036.58,6371153.27,C2140846441,124106.53,34856.89
C27971761,2,CASH_IN,28652.4,6371153.27,6399805.66,C885951223,215851.28,281857.03
C205446988,2,CASH_IN,391970.1,6399805.66,6791775.76,C1590550415,1.87E+07,1.81E+07
C1526250321,2,CASH_IN,157570.4,6791775.76,6949346.16,C564160838,1244375.57,1070702.75
C2040452328,2,CASH_IN,152991.7,6949346.16,7102337.86,C392292416,5209699.06,5056707.37
C778484786,2,CASH_IN,252555.37,7102337.86,7354893.23,C11003494,1.05E+07,1.02E+07
C1423491597,2,CASH_IN,143669.66,7354893.23,7498562.89,C998351292,681364.03,1097218.45
C1264966132,2,CASH_IN,77711.94,7498562.89,7576274.83,C990398217,84480.17,6768.24
C1146318308,2,CASH_IN,81687.69,7576274.83,7657962.52,C1060830840,130747.56,49059.87
C1607458416,2,CASH_IN,211454.31,7657962.52,7869416.83,C1789550256,4175810.62,3964356.31
C1301653294,2,CASH_IN,70396.7,7869416.83,7939813.54,C1839337592,141110.62,70713.92
C685407505,2,CASH_IN,87551.31,7939813.54,8027364.84,C1529115495,140396.66,52845.35
C2008619427,2,CASH_IN,70060.61,8027364.84,8097425.46,C977993101,936385.74,744264.96
C1445225850,2,CASH_IN,119084.3,8097425.46,8216509.75,C1234250905,130216.32,0
C912790599,2,CASH_IN,63590.82,8216509.75,8280100.58,C1459035867,122229.61,58638.78
C1294058862,2,CASH_IN,124919.54,8280100.58,8405020.12,C24119573,176493.89,51574.35
C1919592808,2,CASH_IN,481106.85,8405020.12,8886126.96,C22805895,964280.48,483173.63
C118492650,2,CASH_IN,54664.96,8886126.96,8940791.92,C2117043942,227800.94,173135.98
C1898773347,2,CASH_IN,56316.65,8940791.92,8997108.57,C63387985,57647.6,86242.27
C853887645,2,CASH_IN,9638.88,8997108.57,9006747.44,C1347294617,15448,0
C358847552,2,CASH_IN,79346.19,9006747.44,9086093.64,C716083600,2039555.72,2107162.1
C303805531,2,CASH_IN,54168.83,9086093.64,9140262.47,C985934102,927281.7,1166470.9
C83534488,2,CASH_IN,93187.96,9140262.47,9233450.43,C1286084959,1704168.3,1923836.34
C483635512,2,CASH_IN,139740.04,9233450.43,9373190.47,C1590550415,1.83E+07,1.81E+07
C354154358,2,CASH_IN,132890.64,9373190.47,9506081.11,C716083600,1960209.53,2107162.1
C1517105378,2,CASH_IN,31876.77,9506081.11,9506081.11,C1122118227,9506081.11,1.11E+07
C189970261,2,CASH_IN,212291.34,9506081.11,9718372.45,C1068824137,251192.4,45982.28
C168398198,2,CASH_IN,103835.15,9718372.45,9822207.6,C564160838,1086805.17,1070702.75
C1088649990,2,CASH_IN,67997.07,9822207.6,9890204.67,C1778801068,8881773.68,8813776.61
C1933224408,2,CASH_IN,123950.2,9890204.67,1.00E+07,C977993101,866325.13,744264.96
C1842102517,2,CASH_IN,313452.48,1.00E+07,1.03E+07,C998351292,537694.37,1097218.45
C728236551,2,CASH_IN,168681.06,1.03E+07,1.05E+07,C1401316767,229832.29,61151.23
C1887991591,2,CASH_IN,160370.33,1.05E+07,1.07E+07,C11003494,1.03E+07,1.02E+07
C1457157255,2,PAYMENT,10324.3,5809.12,0,M1503546689,0,0
C848102479,2,PAYMENT,24953.83,0,0,M17792118,0,0
C74735260,2,DEBIT,7257.37,32516.91,25259.53,C1761291320,22233.65,29491.02
C791412502,2,CASH_OUT,101226.51,25259.53,0,C1538745405,236893.95,469207.53
C1977493952,2,PAYMENT,3382.36,148,0,M264767425,0,0
C695085082,2,DEBIT,6459.82,244813,238353.18,C270095066,9807.8,17320.91
C1506648430,2,PAYMENT,2678.1,84754,82075.9,M1574503358,0,0
C316731851,2,TRANSFER,365254.36,24354,0,C1504109395,296699.75,1528227.01
C1242969461,2,PAYMENT,10625.49,35805,25179.51,M2120493960,0,0
C1798636297,2,DEBIT,5230.89,12380,7149.11,C1721246982,973547.26,1259045.81
C2127481101,2,PAYMENT,31958.09,7149.11,0,M92862012,0,0
C1517266286,2,PAYMENT,2449.65,337,0,M427939937,0,0
C294649085,2,PAYMENT,6723.8,5306,0,M1408549350,0,0
C1947683363,2,PAYMENT,1327.37,159579.68,158252.31,M1665324560,0,0
C230991505,2,PAYMENT,11000.73,158252.31,147251.58,M2018164030,0,0
C918730310,2,PAYMENT,1576.82,186381,184804.18,M1128600792,0,0
C1797112335,2,PAYMENT,14229.35,184804.18,170574.82,M1175662879,0,0
C1698746141,2,PAYMENT,2280.09,170574.82,168294.74,M248050873,0,0
C197149397,2,TRANSFER,108157.51,11891,0,C1219273867,18474.7,126632.21
C1417941371,2,PAYMENT,10909.31,11466,556.69,M937366737,0,0
C2130400175,2,PAYMENT,3236.42,2042,0,M1998876751,0,0
C64989209,2,PAYMENT,2153.63,21879.07,19725.43,M1290358063,0,0
C1756039478,2,PAYMENT,15803.6,19725.43,3921.83,M1020897892,0,0
C1119371910,2,PAYMENT,2040.71,3921.83,1881.12,M1144979403,0,0
C1961667779,2,PAYMENT,10693.28,1881.12,0,M85435056,0,0
C87784678,2,PAYMENT,13651.49,0,0,M910691117,0,0
C668152723,2,PAYMENT,5954.41,0,0,M526981115,0,0
C1105958076,2,PAYMENT,3493.65,0,0,M931987151,0,0
C159190022,2,PAYMENT,7699.52,0,0,M1585189917,0,0
C1135555866,2,PAYMENT,1612.26,13262,11649.74,M319144230,0,0
C1928983164,2,PAYMENT,3000.33,11649.74,8649.41,M1276894402,0,0
C1982216126,2,PAYMENT,5898.58,84672,78773.42,M1268237485,0,0
C1983948209,2,PAYMENT,6490.35,78773.42,72283.07,M1680841335,0,0
C603183755,2,PAYMENT,2388.04,50922,48533.96,M1446301940,0,0
C623545006,2,PAYMENT,5398.19,1488,0,M1028538462,0,0
C5563134,2,PAYMENT,7201.74,104385,97183.26,M1888952688,0,0
C18459190,2,PAYMENT,12882.91,20640,7757.09,M1310344955,0,0
C1778257620,2,CASH_IN,71045.05,5724,76769.05,C1629687658,0,0
C548093498,2,PAYMENT,5769.55,60891,55121.45,M1823438851,0,0
C1889457907,2,PAYMENT,9633.82,6847,0,M1771040410,0,0
C271341439,2,PAYMENT,7094.53,0,0,M131353113,0,0
C33238366,2,PAYMENT,12710.27,325690,312979.73,M387377349,0,0
C1702089463,2,PAYMENT,15630,55762,40132,M1079167170,0,0
C404458571,2,PAYMENT,906.96,429667,428760.04,M954928973,0,0
C1131710157,2,PAYMENT,626.6,82471,81844.4,M364266169,0,0
C1368128912,2,PAYMENT,150.35,3684,3533.65,M830083467,0,0
C1457499015,2,PAYMENT,16811.1,71872,55060.9,M1901824111,0,0
C2142411945,2,PAYMENT,9707.6,1139,0,M505756829,0,0
C890060621,2,DEBIT,3882.8,15135,11252.2,C1018298342,9980.32,13863.12
C414765427,2,PAYMENT,8545.5,53188,44642.5,M1938047257,0,0
C1156729376,2,PAYMENT,6373.61,41765,35391.39,M408543908,0,0
C1177852821,2,CASH_OUT,9255.25,35391.39,26136.14,C1941598182,38668.08,47923.33
C392795843,2,CASH_OUT,36361.34,26136.14,0,C1850180796,1046974.06,1187114.17
C1092382020,2,CASH_OUT,68968.25,0,0,C657736958,5510600.39,5579568.65
C378006273,2,CASH_OUT,8760.71,0,0,C1870252780,7347209.57,7416184.79
C1955406455,2,CASH_OUT,18672.02,0,0,C1134894336,72283.07,90955.09
C797539755,2,CASH_OUT,93793.88,0,0,C905650857,189253.3,283047.18
C224219987,2,CASH_OUT,51630.01,0,0,C11003494,1.01E+07,1.02E+07
C606826010,2,CASH_OUT,30095.32,0,0,C793315160,34741.65,64836.97
C967343730,2,CASH_OUT,214983.83,0,0,C1122118227,1.07E+07,1.11E+07
C1562912969,2,CASH_OUT,295143.53,0,0,C801142660,342785.21,637928.74
C973615092,2,CASH_OUT,454775.22,0,0,C1504109395,661954.11,1528227.01
C1168956689,2,CASH_OUT,341122.21,10066,0,C1453128758,0,592289.45
C1057841208,2,PAYMENT,5352.59,11307,5954.41,M595556720,0,0
C1492358500,2,PAYMENT,3847.78,28475.23,24627.45,M2073333566,0,0
C793521364,2,PAYMENT,925.63,24627.45,23701.82,M2007004340,0,0
C859604881,2,PAYMENT,8024.95,90957,82932.05,M1812861879,0,0
C585803886,2,PAYMENT,11378.85,207181,195802.15,M1444642131,0,0
C30173198,2,PAYMENT,10994.82,963,0,M499339307,0,0
C1780298277,2,PAYMENT,3414.39,9293,5878.61,M1742814160,0,0
C84915002,2,PAYMENT,1958.03,60156.29,58198.26,M46852536,0,0
C21331934,2,CASH_OUT,312856,58198.26,0,C1286084959,1610980.34,1923836.34
C1872034717,2,PAYMENT,1563.69,104828,103264.31,M402264886,0,0
C1109966680,2,PAYMENT,580.51,81948,81367.49,M1756988236,0,0
C549049813,2,PAYMENT,1156.11,9044,7887.89,M1729958231,0,0
C1623761043,2,DEBIT,3462.64,66331,62868.36,C2094777811,64259.52,67722.17
C1154481189,2,PAYMENT,1666.17,29796.87,28130.7,M708222484,0,0
C632206764,2,CASH_OUT,94658.15,28130.7,0,C885951223,187198.88,281857.03
C13063602,2,CASH_OUT,68588.88,0,0,C1899073220,548065.07,877201.48
C1003663195,2,CASH_OUT,132382.57,2408,0,C991505714,0,1095914.71
C621432843,2,TRANSFER,148688.71,18702,0,C1471633238,0,217318.86
C1977189075,2,PAYMENT,1860.2,56541,54680.8,M1334391583,0,0
C1636824514,2,PAYMENT,10819.89,14639,3819.11,M376601584,0,0
C797224183,2,PAYMENT,3535.73,7020,3484.27,M689140691,0,0
C925672150,2,PAYMENT,2739.8,11383,8643.2,M839180856,0,0
C955061147,2,PAYMENT,7611.48,11519,3907.52,M173175486,0,0
C1488608048,2,PAYMENT,5567.54,3907.52,0,M1304065853,0,0
C496751834,2,PAYMENT,1946.14,0,0,M80052821,0,0
C246168102,2,PAYMENT,1413.15,0,0,M280078161,0,0
C1406114969,2,PAYMENT,36622.73,0,0,M2066770847,0,0
C337777621,2,PAYMENT,5222.53,0,0,M154449199,0,0
C640736196,2,PAYMENT,4153.3,0,0,M1587818510,0,0
C1511799988,2,PAYMENT,16473.03,0,0,M1991075605,0,0
C1449360639,2,PAYMENT,1863.03,0,0,M691540605,0,0
